0.004367238	0.024089754	-0.015275718	-0.026867317	-0.01851256	-0.015836114	-0.026693538	0.014283945	-0.022748657	-0.010373249	0.03441224	0.014079011	-0.030347314	-0.017623845	0.025728568	0.04926091	-0.0035521938	0.009353723	-0.027621284	-0.027979728	0.009146651	0.011274396	0.041604284	0.0321765	-0.032924447	0.035793584	0.02691533	0.019496417	-0.009667768	0.034208808	0.024752907	-0.059347026	-0.008833775	-0.015941182	0.034484994	-0.026738478	0.023148546	0.024792563	-0.013225896	-0.009850672	0.023186093	-0.029536875	0.03328678	0.0071967146	0.019876769	-0.0034869656	-0.0036525202	0.025207926	-0.014860232	-0.006168208	0.032214303	0.03632806	-0.02295315	-0.044680353	0.0074413414	0.03476603	-0.024505574	-0.05599959	-0.03694761	-0.013490652	-0.026123751	0.005822469	-0.011281496	-0.054653864
-0.0846882	0.104313135	0.15225329	0.08620206	-0.022735834	-0.0766829	-0.048077773	-0.012893984	-0.033524845	0.11116824	0.073629	-0.062214196	-0.09722141	0.019328082	0.15253495	0.06416157	-0.008964063	-0.078810856	0.014220423	0.07443231	-0.054499183	-0.012567184	0.03118221	0.015562624	0.037821386	0.0066153007	0.067168616	-0.07111175	0.010582599	0.10083559	0.08204883	-0.07634693	-0.048838433	-0.07247941	0.08316576	-0.009593822	-0.012075041	0.05855803	0.09198557	-0.068482846	-0.17214695	-0.08599996	0.1161422	-0.09311747	-0.030369945	-0.09899329	0.01976666	-0.04097483	0.04484685	-0.017420609	0.024691463	0.016181216	-0.07875577	0.02150818	-0.02684398	0.04337832	-0.057252854	0.029479422	0.065619014	0.007152327	-0.052108355	0.07129101	0.011835497	-0.044647865
-0.09270954	0.06553184	0.05321062	0.013638879	-0.08949749	-0.053084694	-0.13809976	0.01634903	-0.06473231	0.13642031	0.06894314	0.05920954	-0.11210778	-0.005617955	0.005319015	0.11477732	-0.01244875	-0.105117925	-0.014636406	0.08861996	-0.096513174	0.012523801	0.08396093	0.027124312	-0.004580247	0.055507146	0.1412356	-0.017160865	0.07904619	0.07424422	0.047448028	0.008553818	-0.08614851	-0.06885241	0.10257357	-0.05253813	-0.05051952	0.039965104	0.06155903	-0.07281791	-0.021400003	-0.086810514	0.110947795	-0.10941111	-0.061465804	-0.068658404	0.04923401	0.09397967	0.080553815	-0.03258703	-0.028355042	0.09080529	-0.06679466	-0.096663	0.0096348515	0.031381994	-0.04173664	0.076026976	0.07167792	0.05438462	-0.05601545	0.08135709	-0.0029851634	-0.09450008
0.20471726	-0.16452904	0.208699	0.32301974	0.25071746	0.2890438	0.22971678	-0.25576785	0.23615208	-0.18372475	-0.26339886	-0.22718462	0.15251315	0.27228367	0.35796785	-0.27835995	0.2890883	0.2809648	0.11073959	-0.25221562	0.2816867	0.10907785	-0.2376288	-0.23464537	0.29619405	-0.22124313	-0.15455832	0.2676952	-0.301514	-0.15788203	-0.15781964	0.05566068	0.28687957	0.20878103	-0.1827873	0.26752028	0.23889446	-0.21140742	-0.1925527	0.17595	-0.15122935	0.24758588	-0.1572468	0.27170745	0.23227127	0.09508995	-0.26261425	0.015482694	-0.29381964	0.2940085	0.29512292	-0.1159557	0.27040946	0.271055	-0.24464926	-0.28586945	0.26693648	-0.19791147	-0.2387386	-0.28039986	0.23791784	0.112383805	0.049381156	0.26406312
-0.03698649	-0.09567011	0.14364189	0.17765456	-0.035779525	0.035545625	-0.04009983	-0.23613223	0.037710607	0.04071933	0.0177948	-0.17397875	-0.09558312	0.05700943	0.27736095	-0.07700164	0.0841674	0.005314222	0.19003192	0.021789158	-0.0014503687	0.17023437	0.01794435	-0.08942964	0.0024676495	-0.044335417	0.008116751	-0.03195851	-0.09162228	-0.015899457	-0.08120441	0.26877853	-0.02604276	-0.040395483	0.027312664	-0.0038273688	-0.021049805	0.025277415	0.0020736712	0.050738305	-0.20090422	-0.014621085	0.042751133	0.03314015	0.04123947	0.060426522	-0.016646193	0.17832208	0.010814058	0.033951484	0.045953203	0.14273824	-0.021572558	0.12818626	-0.080174774	-0.037411246	0.04484686	-0.070256494	-0.015915686	0.006909429	0.07817571	-0.05720606	-0.19890371	0.06632359
-0.07284866	-0.020188605	-0.023587875	-0.084800646	-0.010502173	-0.011018432	0.0014278287	0.001573388	-0.031167753	-0.012137508	-0.007054286	0.019424107	-0.016258935	-0.0098058395	-0.07092337	0.019662105	-0.0046972125	-0.054412678	0.0021378926	0.05080378	-0.07175135	-0.054861672	-0.017621495	0.07092682	-0.0050518923	0.009622652	0.07176762	-0.03150192	-0.03150776	0.018134864	0.027936913	0.04715576	0.019369906	-0.049628228	0.055416692	-0.038730778	-0.04634388	0.020905394	-0.022590203	-0.0031019486	0.032266203	0.036581654	0.054151192	-0.045979664	-0.02270632	0.0059906687	0.007684309	0.07409945	0.046079356	-0.012244722	0.003601219	0.031395167	-0.025402192	-0.05200813	-0.046739593	-0.034233086	0.052509617	-0.046081673	-0.04345362	0.009170328	0.021390926	-0.11612019	-0.033359338	0.0064489515
0.21161757	-0.21958964	0.102517664	0.15078601	0.17436752	0.2521787	0.24865678	-0.19772427	0.2583368	-0.19710949	-0.23814665	-0.19154401	0.19478483	0.14018798	0.11647605	-0.22742923	0.13593177	0.14691798	0.14190972	-0.1458191	0.21885243	0.18444401	-0.25765213	-0.1863643	0.14713144	-0.23613293	-0.12159228	0.23913202	-0.21551366	-0.22995861	-0.19452487	0.1669183	0.24030976	0.23767416	-0.17709695	0.15244307	0.14789799	-0.15343192	-0.19475816	0.2535522	0.13853912	0.26553264	-0.20403855	0.21619508	0.25809044	0.18965398	-0.19029707	0.09276524	-0.21090801	0.1550378	0.20275344	-0.08719719	0.19423154	0.19299427	-0.15170217	-0.25009212	0.24221851	-0.24294366	-0.25848782	-0.21830538	0.22123964	-0.11019763	-0.02808648	0.20360555
-0.1203256	0.082933754	0.27549636	0.24382634	0.060122166	0.0070349295	-0.075275645	-0.21497107	0.0049000448	0.07091579	0.011518217	-0.16336182	-0.1337501	0.08125588	0.3864845	-0.12647295	0.033311665	-0.035958484	0.0042677354	0.0033519138	0.019402916	0.018880783	0.021055037	-0.16124251	0.07999851	-0.020053063	0.045574583	0.04712039	-0.033352625	0.08461705	0.07910829	0.018472498	0.034602527	-0.101505384	0.07745336	0.06544844	-0.020753311	-0.059656594	0.032740116	-0.015440022	-0.35548407	-0.089287296	0.1028272	-0.034604743	0.00703237	-0.162286	0.027424784	0.071881026	-0.027507842	-0.0050953263	0.046011373	0.07652932	-0.07718029	0.11356967	-0.023233995	-0.026544143	-0.061989278	-0.0038476293	0.073708706	-0.038862493	-0.07980592	0.15777312	0.04796617	0.024796072
0.088151485	-0.12758705	0.36295688	0.44182396	0.2540783	0.28315765	0.1881861	-0.4379424	0.28472227	-0.15672818	-0.19652857	-0.37586066	0.12601438	0.27527088	0.55243826	-0.34654173	0.23668961	0.27527875	0.24711049	-0.2737529	0.24117376	0.2343013	-0.23307985	-0.3469257	0.30051145	-0.19129379	-0.15550296	0.20164673	-0.3099675	-0.13930653	-0.14824878	0.08304225	0.18877962	0.18062995	-0.23841901	0.27116743	0.25457132	-0.25705492	-0.2300307	0.26705173	-0.36634043	0.25855777	-0.14460288	0.23704134	0.22727288	0.09797992	-0.20239873	0.045562435	-0.22652091	0.24711719	0.22535668	-0.015038393	0.20278032	0.32298043	-0.29956913	-0.2991882	0.20568804	-0.19971746	-0.21670842	-0.23096968	0.15992817	0.18807052	-0.022733415	0.29297253
-0.047600973	-0.0037470562	0.059531547	0.020924263	0.060277533	0.009334686	0.05059628	-0.0015508374	0.048775524	-0.05065968	-0.034102004	0.03656583	-0.027185677	-0.0036407963	-0.0034266412	0.02982717	0.0046824277	-0.017272674	-0.005805257	-0.008166496	-0.008232063	-0.02452326	-0.002527566	-0.015827209	0.041013457	0.027639065	0.028681524	0.057800915	-0.0006982716	0.053998783	0.026749758	-0.015614451	0.059759434	0.022479909	0.0034945142	-0.0084299	0.06629335	-0.04648872	0.0069957697	0.014245282	-0.052859828	-0.009521339	-0.020804046	0.059298236	-0.035059977	-0.045909453	-0.0023239818	-0.00335103	-0.051785454	0.0035279715	-0.0014797536	-0.01793145	0.05040537	0.02992784	-0.06449671	-0.057908144	0.04451028	-0.009899881	0.0088389	0.04130284	0.026035639	0.047950532	-0.016475609	0.04875266
0.27261147	-0.099207096	0.12643214	0.14308724	0.24549851	0.2564375	0.2377314	-0.08606042	0.24046044	-0.25036684	-0.24781087	-0.05107227	0.25532368	0.21147132	0.1811513	-0.12604769	0.22496943	0.21953663	0.03313147	-0.21627252	0.272634	0.080366954	-0.23614064	-0.13175015	0.27743694	-0.20666897	-0.30091244	0.27732605	-0.20197669	-0.17745014	-0.16515185	-0.05810102	0.27864268	0.19924894	-0.24405898	0.17954595	0.22262046	-0.24017952	-0.2183231	0.172412	0.0935723	0.29757312	-0.29726347	0.2781776	0.23886889	0.02984568	-0.26736906	-0.044593632	-0.23463416	0.22853732	0.22456017	-0.2280107	0.24916875	0.13485247	-0.25721803	-0.21089315	0.26616928	-0.20427796	-0.25695962	-0.23967679	0.21654679	0.09112938	0.14646167	0.16969314
-0.09093591	0.001359106	0.19845025	0.2075378	0.048349537	-0.008360825	-0.012408244	-0.21045347	0.06961057	0.05839169	-0.040714364	-0.10605335	-0.027358735	0.07262153	0.28222376	-0.10947172	0.034683354	0.008732832	0.055885166	0.03855948	0.02194922	0.032304917	0.026672838	-0.12099757	0.09859303	0.035981905	0.048299763	0.0069639944	-0.08498101	0.04538455	0.08564445	-0.08773307	0.029904246	-0.017714221	-0.0061548925	0.09711193	-0.035478342	-0.049223762	-0.02175641	0.015159966	-0.19182275	-0.0062479638	0.092300616	-0.021140391	-0.045418832	-0.037655182	-0.044253293	-0.002728796	-0.04455618	-0.006342226	0.04018247	0.061297484	0.014139032	0.09480032	-0.06915583	-0.0035854247	-0.026578154	0.039102826	0.0025308155	0.018857507	-0.019767556	0.2157002	0.057684124	0.045431003
